Run		xav		zav		Q2av		hmsp		shmsp		W2		 pt               pt2       feynmanx
6551		0.389		0.500		3.905		5.224		2.678		7.060		0.112		0.016		2.022
6552		0.389		0.502		3.906		5.222		2.692		7.063		0.111		0.015		2.032
7593		0.613		0.689		5.262		5.615		3.155		4.246		0.157		0.030		3.100
7599		0.602		0.678		5.249		5.540		3.160		4.400		0.170		0.033		3.049
7600		0.610		0.702		5.262		5.592		3.231		4.289		0.160		0.031		3.155
7601		0.617		0.707		5.293		5.619		3.235		4.207		0.165		0.033		3.189
7602		0.615		0.700		5.276		5.615		3.207		4.232		0.162		0.032		3.157
7603		0.616		0.698		5.295		5.613		3.200		4.218		0.160		0.031		3.154
7604		0.618		0.698		5.284		5.628		3.186		4.200		0.158		0.030		3.152
7605		0.614		0.597		5.278		5.612		2.736		4.236		0.138		0.023		2.694
7606		0.615		0.600		5.280		5.614		2.749		4.230		0.137		0.023		2.705
7607		0.611		0.592		5.274		5.593		2.726		4.275		0.136		0.023		2.665
7608		0.613		0.589		5.258		5.616		2.697		4.248		0.137		0.023		2.651
7609		0.612		0.589		5.258		5.614		2.699		4.251		0.137		0.023		2.651
7610		0.613		0.590		5.258		5.616		2.698		4.248		0.137		0.023		2.653
7611		0.613		0.493		5.257		5.616		2.256		4.250		0.115		0.016		2.217
7612		0.613		0.493		5.260		5.616		2.256		4.246		0.115		0.016		2.218
7613		0.613		0.493		5.258		5.616		2.255		4.248		0.115		0.016		2.217
7614		0.613		0.493		5.259		5.615		2.255		4.249		0.115		0.016		2.216
7615		0.612		0.493		5.257		5.615		2.257		4.252		0.115		0.016		2.217
7616		0.612		0.493		5.256		5.615		2.256		4.252		0.115		0.016		2.216
7617		0.615		0.497		5.277		5.619		2.271		4.222		0.114		0.016		2.238
7618		0.615		0.498		5.275		5.616		2.276		4.231		0.115		0.016		2.240
7619		0.614		0.496		5.278		5.606		2.275		4.247		0.115		0.016		2.237
7620		0.612		0.399		5.258		5.610		1.827		4.260		0.093		0.010		1.792
7621		0.614		0.399		5.276		5.608		1.826		4.244		0.093		0.010		1.795
7622		0.613		0.399		5.273		5.605		1.826		4.254		0.092		0.010		1.793
