Run		xav		zav		Q2av		hmsp		shmsp		W2		 pt               pt2       feynmanx
5816		0.434		0.474		4.382		5.202		2.551		6.626		0.679		0.468		1.921
5817		0.431		0.472		4.379		5.166		2.554		6.698		0.688		0.481		1.910
5818		0.437		0.479		4.408		5.191		2.580		6.620		0.686		0.479		1.947
5819		0.429		0.478		4.324		5.204		2.573		6.679		0.695		0.491		1.925
5820		0.434		0.472		4.372		5.206		2.539		6.628		0.676		0.464		1.911
5821		0.435		0.471		4.389		5.195		2.535		6.632		0.677		0.465		1.907
5822		0.434		0.472		4.377		5.201		2.538		6.633		0.676		0.464		1.910
5846		0.298		0.481		3.006		5.192		2.593		8.020		0.275		0.080		1.825
5847		0.298		0.481		3.012		5.196		2.591		8.008		0.275		0.081		1.825
5848		0.298		0.481		3.011		5.196		2.592		8.008		0.275		0.080		1.826
5849		0.298		0.481		3.009		5.197		2.591		8.008		0.275		0.080		1.825
5850		0.298		0.482		3.007		5.192		2.595		8.020		0.274		0.080		1.827
5851		0.297		0.482		3.003		5.192		2.597		8.024		0.274		0.079		1.827
5852		0.297		0.481		3.000		5.188		2.593		8.033		0.273		0.079		1.824
5853		0.297		0.481		3.001		5.188		2.592		8.033		0.273		0.079		1.823
5854		0.297		0.480		3.001		5.186		2.592		8.037		0.273		0.079		1.822
5855		0.297		0.481		3.000		5.187		2.594		8.036		0.272		0.079		1.824
5856		0.297		0.481		3.000		5.187		2.593		8.036		0.272		0.078		1.824
5857		0.297		0.481		3.002		5.188		2.593		8.032		0.272		0.078		1.824
5858		0.297		0.482		3.005		5.194		2.598		8.018		0.273		0.079		1.829
5859		0.297		0.482		3.005		5.191		2.599		8.023		0.273		0.079		1.829
5860		0.298		0.482		3.011		5.195		2.594		8.011		0.274		0.080		1.827
5862		0.298		0.482		3.008		5.194		2.595		8.015		0.273		0.079		1.827
5865		0.298		0.482		3.011		5.196		2.594		8.008		0.274		0.080		1.827
5867		0.298		0.474		4.072		3.297		3.457		10.511		0.151		0.026		2.133
5868		0.297		0.474		4.070		3.296		3.457		10.515		0.150		0.026		2.132
5869		0.297		0.475		4.067		3.297		3.462		10.517		0.151		0.026		2.135
5870		0.297		0.474		4.065		3.294		3.458		10.523		0.151		0.026		2.132
5871		0.297		0.474		4.068		3.297		3.457		10.514		0.151		0.026		2.132
5872		0.297		0.474		4.060		3.294		3.457		10.528		0.151		0.026		2.131
5873		0.297		0.474		4.071		3.297		3.457		10.512		0.152		0.026		2.133
5874		0.297		0.470		4.063		3.292		3.430		10.529		0.155		0.027		2.114
5875		0.296		0.471		4.056		3.292		3.438		10.536		0.152		0.026		2.118
5876		0.297		0.471		4.061		3.297		3.432		10.522		0.105		0.013		2.117
5877		0.297		0.470		4.066		3.297		3.425		10.516		0.105		0.013		2.114
5878		0.297		0.472		4.064		3.295		3.445		10.523		0.105		0.014		2.125
5879		0.297		0.473		4.070		3.297		3.447		10.512		0.105		0.013		2.127
5880		0.297		0.473		4.065		3.297		3.446		10.517		0.105		0.013		2.126
5881		0.297		0.472		4.069		3.299		3.443		10.510		0.105		0.014		2.125
5882		0.298		0.472		4.073		3.298		3.445		10.508		0.104		0.013		2.126
5887		0.297		0.471		4.065		3.296		3.435		10.519		0.128		0.020		2.119
5889		0.298		0.471		4.071		3.296		3.434		10.513		0.128		0.020		2.119
5890		0.298		0.470		4.073		3.297		3.430		10.509		0.127		0.019		2.117
5894		0.297		0.471		4.070		3.297		3.432		10.512		0.128		0.020		2.118
5895		0.297		0.470		4.066		3.295		3.427		10.521		0.127		0.020		2.114
5896		0.297		0.470		4.065		3.295		3.428		10.522		0.127		0.019		2.114
5898		0.297		0.471		4.064		3.296		3.434		10.521		0.127		0.019		2.118
5899		0.297		0.470		4.063		3.293		3.431		10.528		0.128		0.020		2.115
5901		0.297		0.469		4.070		3.295		3.421		10.516		0.223		0.054		2.108
5902		0.297		0.468		4.067		3.297		3.417		10.517		0.223		0.054		2.104
5903		0.298		0.468		4.070		3.298		3.415		10.510		0.222		0.053		2.105
5904		0.297		0.471		4.063		3.297		3.438		10.520		0.228		0.056		2.117
5905		0.298		0.472		4.073		3.297		3.444		10.510		0.226		0.055		2.122
5906		0.298		0.469		4.075		3.297		3.418		10.507		0.223		0.054		2.106
5907		0.298		0.469		4.072		3.299		3.417		10.508		0.222		0.053		2.106
5908		0.297		0.468		4.069		3.299		3.410		10.511		0.220		0.052		2.101
5909		0.297		0.468		4.068		3.297		3.412		10.516		0.220		0.053		2.102
5910		0.298		0.468		4.072		3.297		3.410		10.511		0.220		0.052		2.101
5912		0.298		0.470		4.071		3.297		3.430		10.512		0.223		0.054		2.114
